name,lastName,uri,imageUri,worthChange,source,industry,gender,country,timestamp,realTimeWorth,realTimeRank,realTimePosition
Fred DeLuca,DeLuca,fred-deluca,fred-deluca,,Subway,Food and Beverage,M,United States,1358269538890,,,
Gong Hongjia,Gong,gong-hongjia,no-pic,-115.151,electronics,Technology,M,Hong Kong,1488028803343,5855.096,260,260
Jeff Greene,Greene,jeff-greene,jeff-greene,0,"real estate, investments",Real Estate,M,United States,1488028803343,3378,578,578
Austin Hearst,Hearst,austin-hearst,austin-hearst,,Hearst Corp,Media,M,United States,1366216715046,,,
"William Randolph Hearst, III.",Hearst III,william-randolph-hearst,william-randolph-hearst,,Hearst Corp,Media,M,United States,1366216715437,,,
"David Hearst, Jr.",Hearst Jr,david-hearst,no-pic,,Hearst Corp,Media,M,United States,1366216692359,,,
"George Hearst, Jr.",Hearst Jr,george-hearst,george-hearst,,Hearst Corp,Media,M,United States,1366216690843,,,
Alan Howard,Howard,alan-howard,no-pic,0,hedge funds,Investments,M,United Kingdom,1488028803344,1440,1431,1431
B. Wayne Hughes,Hughes,b-wayne-hughes,b-wayne-hughes,16.443,Public Storage,Service,M,United States,1488028803343,2840.105,718,718
Huang Maoru,Huang,huang-maoru,huang-maoru,,retail,Fashion and Retail,M,Belize,1320243369687,,,
Mohammed Ibrahim,Ibrahim,mohammed-ibrahim,mohammed-ibrahim,0,communications,Telecom,M,United Kingdom,1488028803344,1138.634,1721,1721
Igor Kesaev,Kesaev,igor-kesaev,igor-kesaev,2.644,"tobacco distribution, retail",Fashion and Retail,M,Russia,1488028803343,2457.989,854,854
Lev Kvetnoi,Kvetnoi,lev-kvetnoi,lev-kvetnoi,0,"cement, airport",Investments,M,Russia,1488028803344,1205.018,1657,1657
Vladimir Melnichenko,Melnichenko,vladimir-melnichenko,vladimir-melnichenko,,coal,Energy,M,Russia,1331131034734,,,
Li Sze Lim,Li,li-sze-lim,li-sze-lim,-13.921,real estate,Real Estate,M,Hong Kong,1488028803343,2047.908,1022,1022
Niels Peter Louis-Hansen,Louis-Hansen,niels-peter-louis-hansen,no-pic,-4.359,medical devices,Health care,M,Denmark,1488028803343,3779.864,504,504
Yasseen Mansour,Mansour,yasseen-mansour,no-pic,0,diversified,Diversified,M,Egypt,1488028803344,1760.968,1209,1209
Richard Marriott,Marriott,richard-marriott,richard-marriott,,hotels,Service,M,United States,1358269692171,,,
Youssef Mansour,Mansour,youssef-mansour,no-pic,0,diversified,Diversified,M,Egypt,1488028803344,1149.072,1706,1706
Michael Moritz,Moritz,michael-moritz,michael-moritz,-15.908,venture capital,Technology,M,United States,1488028803343,3210.029,613,613
Alexander Shchukin,Shchukin,alexander-shchukin,alexander-shchukin,,coal,Energy,M,Russia,1331131036984,,,
"Henry Nicholas, III.",Nicholas,henry-nicholas-iii,henry-nicholas-iii,-2.41,Broadcom,Technology,M,United States,1488028803343,2982.545,684,684
Isaac Perlmutter,Perlmutter,isaac-perlmutter,isaac-perlmutter,14.75,Marvel,Media,M,United States,1488028803343,4137.696,434,434
Nandan Nilekani,Nilekani,nandan-nilekani,nandan-nilekani,0,software,Technology,M,India,1488028803344,1612.706,1291,1291
Jay Robert (J.B.) Pritzker,Pritzker,jay-robert-jb-pritzker,jay-robert-jb-pritzker,3.691,"hotels, investments",Investments,M,United States,1488028803343,3404.365,573,573
John Pritzker,Pritzker,john-pritzker,john-pritzker,0,"hotels, investments",Investments,M,United States,1488028803343,2429,870,870
Jerry Speyer,Speyer,jerry-speyer,jerry-speyer,0,real estate,Real Estate,M,United States,1488028803343,3703.249,522,522
Dean White,White,dean-white,dean-white,,"billboards, hotels",Service,M,United States,1358269708062,,,
John Whittaker,Whittaker,john-whittaker,no-pic,-2.782,real estate,Real Estate,M,United Kingdom,1488028803344,1493.071,1388,1388
Kamil Yazici,Yazici,kamil-yazici,kamil-yazici,,beverages,Food and Beverage,M,Turkey,1320243035359,,,
Ahmet Nazif Zorlu,Zorlu,ahmet-nazif-zorlu,ahmet-nazif-zorlu,-3.09,electronics,Diversified,M,Turkey,1488028803344,1282.58,1582,1582
Anita Zucker,Zucker,anita-zucker,no-pic-female,0.334,chemicals,Manufacturing,F,United States,1488028803343,2939.966,693,693
Mohammed Al Rajhi,Al Rajhi,mohammed-al-rajhi,no-pic,,banking,Finance,M,Saudi Arabia,1366216687812,,,
Saif Al Ghurair,Al Ghurair,saif-al-ghurair,no-pic,0,diversified,Diversified,M,United Arab Emirates,1488028803343,2062.144,1015,1015
George Argyros,Argyros,george-argyros,george-argyros,0.486,"real estate, investments",Real Estate,M,United States,1488028803343,2194.13,956,956
Chan Laiwa,Chan,chan-laiwa,chan-laiwa,0,real estate,Billionaire,F,China,1488028803343,5642.414,271,271
Jose Maria Aristrain,Aristrain,jose-maria-aristrain,no-pic,-5.315,steel,Metals & Mining,M,Spain,1488028803344,1061.686,1792,1792
Ayman Asfari,Asfari,ayman-asfari,ayman-asfari,2.035,Petrofac,Energy,M,United Kingdom,1488028803344,1076.816,1779,1779
Louis Bacon,Bacon,louis-bacon,louis-bacon,0,hedge funds,Investments,M,United States,1488028803344,1800,1183,1184
Vincent Bollore,Bollore,vincent-bollore,vincent-bollore,-195.31,investments,Investments,M,France,1488028803343,4998.978,331,331
Chao Teng-Hsiung,Chao,chao-teng-hsiung,chao-teng-hsiung,-1.122,real estate,Real Estate,M,Taiwan,1488028803344,1534.675,1358,1358
Christopher Cline,Cline,christopher-cline,christopher-cline,-3.892,coal,Energy,M,United States,1488028803343,1924.039,1104,1104
Glenn Dubin,Dubin,glenn-dubin,glenn-dubin,0,hedge funds,Investments,M,United States,1488028803343,2000,1049,1050
Richard Desmond,Desmond,richard-desmond,richard-desmond,0,publishing,Media,M,United Kingdom,1488028803344,1381.604,1487,1487
Ken Fisher,Fisher,ken-fisher,ken-fisher,0,Money management,Investments,M,United States,1488028803343,3719.137,519,519
Lindsay Fox,Fox,lindsay-fox,lindsay-fox,-0.823,logistics,Logistics,M,Australia,1488028803343,3227.131,611,611
Gao Dekang,Gao,gao-dekang,gao-dekang,-6.712,apparel,Fashion and Retail,M,China,1488028803344,1077.159,1777,1777
Huang Yi,Huang,huang-yi-1,no-pic,,auto Distribution,Automotive,M,Hong Kong,1320243131656,,,
Huang Zelan,Huang,huang-zelan,no-pic,,metals,Metals & Mining,M,China,1320243130281,,,
Hui Lin Chit,Hui,hui-lin-chit,hui-lin-chit,-31.857,Consumer Products,Manufacturing,M,China,1488028803343,2220.872,947,947
Michael & Marian Ilitch,Ilitch,marian-ilitch-1,no-pic,0,pizza,Food and Beverage,M,United States,1488028803343,5997.538,248,248
Ajay Kalsi,Kalsi,ajay-kalsi,no-pic,-20.876,oil,Energy,M,India,1488028803344,1164.945,1695,1695
Peter Lim,Lim,peter-lim,peter-lim,-3.261,investments,Investments,M,Singapore,1488028803343,2128.321,981,981
Min Kao,Kao,min-kao,min-kao,27.792,navigation equipment,Manufacturing,M,United States,1488028803343,2979.258,685,685
Saleh Kamel,Kamel,saleh-kamel,saleh-kamel,0,diversified,Diversified,M,Saudi Arabia,1488028803343,2298.047,918,918
Thomas Kaplan,Kaplan,thomas-kaplan,thomas-kaplan,-1.036,Investments,Investments,M,United States,1488028803344,1029.883,1824,1824
Guilherme Peirao Leal,Leal,guilherme-peirao-leal,guilherme-peirao-leal,,cosmetics,Fashion and Retail,M,Brazil,1320242076109,,,
George Lindemann,Lindemann,george-lindemann,george-lindemann,-1.566,investments,Investments,M,United States,1488028803343,3368.752,581,581
Manuel Moroun,Moroun,manuel-moroun,manuel-moroun,7.81,Transportation,Logistics,M,United States,1488028803344,1518.675,1368,1368
"Stephen Mandel, Jr.",Mandel,stephen-mandel-jr,no-pic,0,hedge funds,Investments,M,United States,1488028803343,2550,804,804
Clayton Mathile,Mathile,clayton-mathile,clayton-mathile,0,Iams,Food and Beverage,M,United States,1488028803343,3804,493,493
Craig McCaw,McCaw,craig-mccaw,craig-mccaw,-0.358,McCaw Cellular,Media,M,United States,1488028803344,1802.087,1180,1180
Jonathan Nelson,Nelson,jonathan-nelson,jonathan-nelson,0,Leveraged buyouts,Investments,M,United States,1488028803343,1965,1078,1078
Alexander Ponomarenko,Ponomarenko,alexander-ponomarenko,no-pic,0,port,Logistics,M,Russia,1488028803343,3010,673,673
Anthony Pritzker,Pritzker,anthony-pritzker,anthony-pritzker,3.774,"hotels, investments",Service,M,United States,1488028803343,3411.42,571,571
Daniel Pritzker,Pritzker,daniel-pritzker,daniel-pritzker,4.427,"hotels, investments",Service,M,United States,1488028803343,2175.472,963,963
James Pritzker,Pritzker,jennifer-pritzker,jennifer-pritzker,1.42,"hotels, investments",Service,M,United States,1488028803344,1766.726,1207,1207
Jean (Gigi) Pritzker,Pritzker,jean-gigi-pritzker,jean-gigi-pritzker,11.49,"hotels, investments",Service,F,United States,1488028803343,2457.27,855,855
Karen Pritzker,Pritzker,karen-pritzker,karen-pritzker,6.164,"hotels, investments",Service,F,United States,1488028803343,4384.7,400,400
Linda Pritzker,Pritzker,linda-pritzker,no-pic-female,0,"hotels, investments",Service,F,United States,1488028803344,1775,1198,1198
Alexander Rovt,Rovt,alexander-rovt,alexander-rovt,0,fertilizer,Manufacturing,M,United States,1488028803344,1291.6,1568,1568
Thomas Siebel,Siebel,thomas-siebel,thomas-siebel,0,Siebel Systems,Technology,M,United States,1488028803343,2481.409,848,848
Alexander Skorobogatko,Skorobogatko,alexander-skorobogatko,no-pic,0,port,Logistics,M,Russia,1488028803343,3010,673,674
"Clemmie Spangler, Jr.",Spangler,clemmie-spangler-jr,clemmie-spangler-jr,-11.226,investments,Investments,M,United States,1488028803343,4154.018,431,431
Frank Stronach,Stronach,frank-stronach,frank-stronach,0,auto parts,Automotive,M,Canada,1488028803344,1467,1411,1411
Sze Man Bok,Sze,sze-man-bok,sze-man-bok,-32.438,consumer products,Manufacturing,M,China,1488028803343,2252.819,938,938
David Davidovich,Davidovich,david-davidovich,no-pic,,"food, metals",Food and Beverage,M,Russia,1331131102515,,,
Ye Chenghai,Ye,ye-chenghai,no-pic,-23.938,pharmaceuticals,Health care,M,Hong Kong,1488028803343,3222.405,612,612
Zhang Li,Zhang,zhang-li,zhang-li,-14.789,real estate,Real Estate,M,China,1488028803343,2165.057,965,965
Rahul Bajaj,Bajaj,rahul-bajaj,rahul-bajaj,0,motorcycles,Automotive,M,India,1488028803343,3607.109,538,538
Chang Yung Fa,Chang,chang-yung-fa,chang-yung-fa,,transport,Logistics,M,Taiwan,1320243683109,,,
Yan Cheung,Cheung,cheung-yan,cheung-yan,-70.884,paper,Manufacturing,F,China,1488028803344,1580.061,1322,1322
Richard Chilton Jr,Chilton Jr,richard-chilton-jr,richard-chilton-jr,,hedge funds,Investments,M,United States,1358269843406,,,
Ted Forstmann,Forstmann,ted-forstmann,ted-forstmann,,leveraged buyouts,Investments,M,United States,1347996704578,,,
Dermot Desmond,Desmond,dermot-desmond,dermot-desmond,-1.279,finance,Finance,M,Ireland,1488028803343,1969.939,1066,1066
Gleb Fetisov,Fetisov,gleb-fetisov,gleb-fetisov,0,"telecom, finance",Telecom,M,Russia,1488028803344,1215,1645,1645
Barbara Carlson Gage,Gage,barbara-carlson-gage,barbara-carlson-gage,,Carlson Cos.,Service,F,United States,1358269386140,,,
Rolf Gerling,Gerling,rolf-gerling,rolf-gerling,0,insurance,Finance,M,Germany,1488028803344,1482.894,1399,1399
Alec Gores,Gores,alec-gores,alec-gores,0,private equity,Investments,M,United States,1488028803343,2067.4,1011,1011
Senapathy Gopalakrishnan,Gopalakrishnan,senapathy-gopalakrishnan,senapathy-gopalakrishnan,0,software,Technology,M,India,1488028803344,1644.513,1272,1272
David Gottesman,Gottesman,david-gottesman,david-gottesman,0.84,investments,Investments,M,United States,1488028803344,1807.788,1175,1175
He Qiaonv,He,he-qiaonv,no-pic-female,12.201,landscape architecture,Service,F,China,1488028803344,1822.976,1169,1169
"Michael Heisley, Sr.",Heisley,michael-heisley,michael-heisley,,manufacturing,Manufacturing,M,United States,1366216692359,,,
Huang Shaowu,Huang,huang-shaowu,no-pic,,retail,Fashion and Retail,M,China,1366216640953,,,
James Kim,Kim,james-kim,james-kim,,microchips,Technology,M,United States,1337117236500,,,
Irwin Jacobs,Jacobs,irwin-jacobs,irwin-jacobs,1.484,Qualcomm,Technology,M,United States,1488028803344,1315.202,1550,1550
Vladimir Iorich,Iorich,vladimir-iorich,no-pic,,"mining, steel",Metals & Mining,M,Germany,1320243382984,,,
Vyacheslav Kantor,Kantor,viatcheslav-kantor,viatcheslav-kantor,-5.944,"fertilizer, real estate",Manufacturing,M,Russia,1488028803343,3111.882,644,644
Lee Myung-Hee,Lee,lee-myung-hee,lee-myung-hee,-19.223,retail,Fashion and Retail,F,South Korea,1488028803344,1394.279,1472,1472
Eric Lefkofsky,Lefkofsky,eric-lefkofsky,eric-lefkofsky,4.973,technology,Technology,M,United States,1488028803344,1850.276,1147,1147
Lev Leviev,Leviev,lev-leviev,lev-leviev,-0.596,diamonds,Metals & Mining,M,Israel,1488028803344,1190.789,1670,1670
Liao Long-Shing,Liao,liao-long-shing,no-pic,0,petrochemicals,Manufacturing,M,Taiwan,1488028803343,1989.082,1058,1058
Suhon Lin,Lin,suhon-lin,suhon-lin,0,petrochemicals,Manufacturing,M,Taiwan,1488028803343,1993.093,1055,1055
Liu Ming Chung,Liu,liu-ming-chung,liu-ming-chung,-67.351,paper manufacturing,Manufacturing,M,Brazil,1488028803344,1520.758,1365,1365
Jack Ma,Ma,jack-ma,jack-ma,99.333,internet,Technology,M,China,1488028803343,28707.933,23,23
Ma Xingtian,Ma,ma-xingtian,ma-xingtian,11.009,pharmaceuticals,Medicine,M,China,1488028803344,1380.524,1488,1488
Joe Mansueto,Mansueto,joe-mansueto,joe-mansueto,19.482,Morningstar,Media,M,United States,1488028803343,2255.857,937,937
Hans Melchers,Melchers,hans-melchers,hans-melchers,4.266,"chemicals, investments",Investments,M,Netherlands,1488028803343,2849,717,717
Eduardo Saverin,Saverin,eduardo-saverin,eduardo-saverin,4.251,Facebook,Technology,M,United States,1488028803343,7974.594,173,173
Marilyn Carlson Nelson,Nelson,marilyn-carlson-nelson,marilyn-carlson-nelson,,Carlson Cos,Service,F,United States,1358269385359,,,
Vadim Moshkovich,Moshkovich,vadim-moshkovich,vadim-moshkovich,4.583,"agriculture, development",Food and Beverage,M,Russia,1488028803343,2305.484,915,915
Sean Parker,Parker,sean-parker,sean-parker,0.008,Facebook,Technology,M,United States,1488028803343,2576.772,794,794
Leandro Rizzuto,Rizzuto,leandro-rizzuto,no-pic,0,Conair,Manufacturing,M,United States,1488028803343,4546.802,376,376
Megdet Rahimkulov,Rahimkulov,megdet-rahimkulov,no-pic,-21.16,investments,Investments,M,Russia,1488028803344,1412.92,1450,1450
Kavitark Ram Shriram,Shriram,kavitark-ram-shriram,kavitark-ram-shriram,-0.85,"Venture capital, Google",Technology,M,United States,1488028803343,2046.237,1023,1023
Shi Yuzhu,Shi,shi-yuzhu,shi-yuzhu,-9.173,diversified,Diversified,M,China,1488028803343,3296.89,595,595
Evgeny (Eugene) Shvidler,Shvidler,evgeny-eugene-shvidler,evgeny-eugene-shvidler,-5.971,Millhouse LLC,Energy,M,United States,1488028803344,1334.612,1533,1533
Tsai Cheng-da,Tsai,tsai-cheng-da,no-pic,-21.238,finance,Finance,M,Taiwan,1488028803343,2283.569,926,926
Gil Shwed,Shwed,gil-shwed,gil-shwed,-10.575,software,Technology,M,Israel,1488028803343,2716.103,752,752
Tsai Hong-tu,Tsai,tsai-hong-tu,tsai-hong-tu,-22.407,finance,Finance,M,Taiwan,1488028803343,2547.377,807,807
Edwin Soeryadjaya,Soeryadjaya,edwin-soeryadjaya,edwin-soeryadjaya,,coal,Energy,M,Indonesia,1320243314812,,,
Jon Stryker,Stryker,jon-stryker,jon-stryker,10.011,Stryker Corp.,Health care,M,United States,1488028803343,2522.441,826,826
Ralph Sonnenberg,Sonnenberg,ralph-sonnenberg,no-pic,-26.506,blinds,Manufacturing,M,Netherlands,1488028803343,2263.063,936,936
Pat Stryker,Stryker,pat-stryker,pat-stryker,10.592,Stryker Corp,Health care,F,United States,1488028803343,2882.103,704,704
Zhong Sheng Jian,Zhong,zhong-sheng-jian,zhong-sheng-jian,32.849,real estate,Real Estate,M,Singapore,1488028803344,1593.152,1311,1311
Tseng Shin-yi,Tseng,tseng-shin-yi,no-pic,0,petrochemicals,Manufacturing,M,Taiwan,1488028803343,1993.093,1055,1056
Georg von Opel,von Opel,georg-von-opel,no-pic,0,real estate/investments,Investments,M,Germany,1488028803343,2000,1049,1049
Christoffel Wiese,Wiese,christoffel-wiese,no-pic,-73.196,consumer retail,Fashion and Retail,M,South Africa,1488028803343,6097.994,245,245
Zhou Furen,Zhou,furen-zhou,furen-zhou,,diversified,Diversified,M,China,1366216687828,,,
S. Daniel Abraham,Abraham,s-daniel-abraham,s-daniel-abraham,0,Slim-Fast,Food and Beverage,M,United States,1488028803343,2078,1004,1004
Aras Agalarov,Agalarov,aras-agalarov,aras-agalarov,0,"retail, real estate",Fashion and Retail,M,Russia,1488028803344,1738.178,1221,1221
Edward Bass,Bass,edward-bass,edward-bass,-11.9,"oil, investments",Energy,M,United States,1488028803343,2978.36,686,686
Francesco Gaetano Caltagirone,Caltagirone,francesco-gaetano-caltagirone,francesco-gaetano-caltagirone,-34.097,"cement, diversified",Construction & Engineering,M,Italy,1488028803344,1849.915,1149,1149
Thomas Barrack,Barrack,thomas-barrack,thomas-barrack,,Colony Capital,Investments,M,United States,1320243762593,,,
Stephen Bisciotti,Bisciotti,stephen-bisciotti,stephen-bisciotti,0,"outsourcing, football",Sports,M,United States,1488028803343,3827.354,488,488
Emilio Botin,Botin,emilio-botin,emilio-botin,,banking,Finance,M,Spain,1366216659875,,,
Norman Braman,Braman,norman-braman,norman-braman,0,"art, car dealerships",Automotive,M,United States,1488028803344,1670.195,1251,1251
Hubert Burda,Burda,hubert-burda,hubert-burda,0,publishing,Media,M,Germany,1488028803344,1601.525,1297,1297
Michael Chiang,Chiang,michael-chiang,michael-chiang,,TPK Holdings,Technology,M,Taiwan,1320243581828,,,
Phoebe Hearst Cooke,Cooke,phoebe-hearst-cooke,phoebe-hearst-cooke,,Hearst Corp,Media,F,United States,1366216694562,,,
Belmiro de Azevedo,de Azevedo,belmiro-de-azevedo,belmiro-de-azevedo,-5.894,retail,Diversified,M,Portugal,1488028803344,1540.906,1352,1352
James Dinan,Dinan,james-dinan,james-dinan,0,hedge funds,Investments,M,United States,1488028803344,1800,1183,1183
Ralph Dommermuth,Dommermuth,ralph-dommermuth,ralph-dommermuth,-10.857,internet service provider,Technology,M,Germany,1488028803343,3852.971,480,480
Ennio Doris,Doris,ennio-doris,ennio-doris,-37.848,insurance,Finance,M,Italy,1488028803343,1977.185,1061,1061
Thomas Friedkin,Friedkin,thomas-friedkin,thomas-friedkin,,Gulf States Toyota,Automotive,M,United States,1358269707312,,,
He Xuechu,He,xuechu-he,xuechu-he,,mining,Metals & Mining,M,Hong Kong,1331662932375,,,
Fu Guangming,Fu,fu-guangming,fu-guangming,0.001,poultry,Food and Beverage,M,China,1488028803344,1493.458,1387,1387
Tom Golisano,Golisano,tom-golisano,tom-golisano,65.85,Paychex,Service,M,United States,1488028803343,3085.102,651,651
Ayman Hariri,Hariri,ayman-hariri,ayman-hariri,,"construction, investments",Construction & Engineering,M,Lebanon,1320243038281,,,
Viktor Kharitonin,Kharitonin,viktor-kharitonin,no-pic,1.18,pharmaceuticals,Health care,M,Russia,1488028803344,1210.502,1650,1650
Fahd Hariri,Hariri,fahd-hariri,fahd-hariri,,"construction, investments",Construction & Engineering,M,Lebanon,1320243005203,,,
"Joe Jamail, Jr.",Jamail,joe-jamail-jr,joe-jamail-jr,,lawsuits,Service,M,United States,1358269744656,,,
Brad Kelley,Kelley,brad-kelley,brad-kelley,0,tobacco,Real Estate,M,United States,1488028803343,2196.2,954,954
Danil Khachaturov,Khachaturov,danil-khachaturov,danil-khachaturov,4.112,"Insurance, banking, real estate",Finance,M,Russia,1488028803343,1969.402,1067,1067
Yuriy Kosiuk,Kosiuk,yuriy-kosiuk,yuriy-kosiuk,0,agriculture,Food and Beverage,M,Ukraine,1488028803344,1176.775,1685,1685
Yuri Kovalchuk,Kovalchuk,yuri-kovalchuk,yuri-kovalchuk,,"banking, insurance, media",Finance,M,Russia,1320243582187,,,
Andrei Kozitsyn,Kozitsyn,andrei-kozitsyn,andrei-kozitsyn,0,metals,Metals & Mining,M,Russia,1488028803343,4313.748,411,411
Robert Kraft,Kraft,robert-kraft,robert-kraft,0,New England Patriots,Sports,M,United States,1488028803343,5151,319,319
Marc Lasry,Lasry,marc-lasry,marc-lasry,0,hedge funds,Investments,M,United States,1488028803344,1594,1310,1310
Lin Li,Lin,lin-li,no-pic,0.71,investments,Investments,M,China,1488028803343,1937.381,1095,1095
Dmitry Mazepin,Mazepin,dmitry-mazepin,dmitry-mazepin,,chemicals,Manufacturing,M,Russia,1320243519015,,,
"Drayton McLane, Jr.",McLane,drayton-mclane-jr,drayton-mclane-jr,17.496,"Wal-Mart, logistics",Fashion and Retail,M,United States,1488028803343,1952.138,1087,1087
Robert Miller,Miller,robert-miller-1,no-pic,0,retail,Fashion and Retail,M,United Kingdom,1488028803343,2575.062,796,796
Brijmohan Lall Munjal,Munjal,brijmohan-lall-munjal,brijmohan-lall-munjal,,motorcycles,Automotive,M,India,1320243524140,,,
Richard Peery,Peery,richard-peery,no-pic,0,real estate,Real Estate,M,United States,1488028803343,2456.347,857,857
Michael Price,Price,michael-price,michael-price,-1.98,investments,Investments,M,United States,1488028803344,1224.907,1638,1638
Paul Ramsay,Ramsay,paul-ramsay,paul-ramsay,,"healthcare, media",Health care,M,Australia,1320243520406,,,
K. Anji Reddy,Reddy,k-anji-reddy,k-anji-reddy,,pharmaceuticals,Health care,M,India,1320243966062,,,
Marc Rowan,Rowan,marc-rowan,marc-rowan,7.772,leveraged buyouts,Investments,M,United States,1488028803343,2663.064,770,770
Nikolai Sarkisov,Sarkisov,nikolai-sarkisov,nikolai-sarkisov,,"insurance, real estate",Finance,M,Russia,1320243545828,,,
Peter Thiel,Thiel,peter-thiel,peter-thiel,0.017,"Paypal, Facebook",Investments,M,United States,1488028803343,2713.979,753,753
Sergei Sarkisov,Sarkisov,sergei-sarkisov,sergei-sarkisov,,insurance & real estate,Finance,M,Russia,1320243546062,,,
Garibaldi Thohir,Thohir,garibaldi-thohir,garibaldi-thohir,,coal,Energy,M,Indonesia,1320243545812,,,
Wilma Tisch,Tisch,wilma-tisch,wilma-tisch,-3.087,Loews,Investments,F,United States,1488028803344,1357.686,1505,1505
Zhang Changhong,Zhang,zhang-changhong,no-pic,,finance,Finance,M,China,1384277403781,,,
Lina Maria Aguiar,Aguiar,lina-maria-aguiar,no-pic-female,-4.995,banking,Finance,F,Brazil,1488028803344,1285.683,1575,1575
Bassam Alghanim,Alghanim,bassam-alghanim,no-pic,,diversified,Diversified,M,Kuwait,1320243553250,,,
Kutayba Alghanim,Alghanim,kutayba-alghanim,no-pic,,diversified,Diversified,M,Kuwait,1320442699546,,,
An Kang,An,an-kang,no-pic,29.966,pharmaceuticals,Health care,M,China,1488028803344,1830.735,1159,1159
Joao Alves de Queiroz Filho,Alves de Queiroz Filho,joao-alves-de-queiroz-filho,no-pic,1.653,consumer goods,Manufacturing,M,Brazil,1488028803344,1388.293,1480,1480
John Arrillaga,Arrillaga,john-arrillaga,john-arrillaga,0,real estate,Real Estate,M,United States,1488028803343,2455.757,859,859
Enrique Banuelos,Banuelos,enrique-banuelos,enrique-banuelos,,real estate,Real Estate,M,Spain,1320242790203,,,
Ron Baron,Baron,ron-baron,ron-baron,0,money managment,Investments,M,United States,1488028803343,2196.702,953,953
Chen Yihong,Chen,chen-yihong,no-pic,,retail,Fashion and Retail,M,China,1384277567734,,,
Christopher Chandler,Chandler,christopher-chandler,no-pic,,investments,Investments,M,New Zealand,1320243894687,,,
Michael Federmann,Federmann,michael-federmann,michael-federmann,,"defense, hotels",Technology,M,Israel,1331662933906,,,
Scott Cook,Cook,scott-cook,scott-cook,94.775,Intuit,Technology,M,United States,1488028803343,2425.701,872,872
Ray Davis,Davis,ray-davis,ray-davis,-7.394,Pipelines,Energy,M,United States,1488028803343,2705.066,755,755
Bulent Eczacibasi,Eczacibasi,bulent-eczacibasi,bulent-eczacibasi,-10.339,pharmaceuticals,Health care,M,Turkey,1488028803344,1619.208,1287,1287
Gabriel Escarrer,Escarrer,gabriel-escarrer,gabriel-escarrer,-13.916,hotels,Service,M,,1488028803344,1680.813,1247,1247
David Filo,Filo,david-filo,david-filo,9.893,Yahoo,Technology,M,United States,1488028803343,3434.012,567,567
John Fisher,Fisher,john-fisher,john-fisher,34.596,Gap,Fashion and Retail,M,United States,1488028803343,2251.558,939,939
Gerald J. Ford,Ford,gerald-ford,gerald-ford,-6.216,banking,Investments,M,United States,1488028803343,2312.719,911,911
Han Junliang,Han,junliang-han,no-pic,,manufacturing,Manufacturing,M,China,1331131101859,,,
Soichiro Fukutake,Fukutake,soichiro-fukutake,soichiro-fukutake,-2.605,education,Service,M,Japan,1488028803344,1146.117,1709,1709
Noam Gottesman,Gottesman,noam-gottesman,no-pic,0.057,GLG Partners,Finance,M,United States,1488028803343,2384.279,886,886
Reinold Geiger,Geiger,reinold-geiger,reinold-geiger,0,cosmetics,Fashion and Retail,M,France,1488028803344,1418.851,1445,1445
Vladimir Gridin,Gridin,vladimir-gridin,no-pic,,"coal, engineering",Energy,M,Russia,1320243578312,,,
Richard Hayne,Hayne,richard-hayne,richard-hayne,16.951,Urban Outfitters,Fashion and Retail,M,United States,1488028803344,1231.186,1631,1631
Johnelle Hunt,Hunt,johnelle-hunt,johnelle-hunt,48.576,transportation,Logistics,F,United States,1488028803343,2656.146,772,772
Michael Hintze,Hintze,michael-hintze,michael-hintze,0,hedge funds,Finance,M,Australia,1488028803343,2129.77,980,980
James Irsay,Irsay,james-irsay,james-irsay,0,Indianapolis Colts,Sports,M,United States,1488028803343,2520,827,827
Jiang Bin & wife,Jiang,jiang-bin,jiang-bin,-43.08,electronics,Technology,M,China,1488028803343,3201.442,618,618
Liu Gexin,Liu,liu-gexin,no-pic,,pharmaceuticals,Health care,M,China,1331131100750,,,
Samvel Karapetyan,Karapetyan,samvel-karapetyan,samvel-karapetyan,0,development,Construction & Engineering,M,Russia,1488028803343,3316.729,592,592
Ali Metin Kazanci,Kazanci,ali-metin-kazanci,ali-metin-kazanci,,energy,Energy,M,Turkey,1320243546015,,,
Vinod Khosla,Khosla,vinod-khosla,vinod-khosla,4.017,"Sun Microsystems, venture capital",Technology,M,United States,1488028803344,1646.923,1271,1271
Koo Bon-Moo,Koo,koo-bon-moo,koo-bon-moo,-7.728,LG,Diversified,M,South Korea,1488028803344,1708.022,1231,1231
Thomas Lee,Lee,thomas-lee,thomas-lee,0,leveraged buyouts,Investments,M,United States,1488028803343,2196,955,955
Richard Li,Li,richard-li,richard-li,1.663,Telecommunications,Telecom,M,Hong Kong,1488028803343,4410.322,398,398
Gary Magness,Magness,gary-magness,gary-magness,1.822,"cable, investments",Media,M,United States,1488028803344,1408.546,1457,1457
Malone Mitchell,Mitchell,malone-mitchell,malone-mitchell,,oil & gas,Energy,M,United States,1337117282296,,,
Vijay Mallya,Mallya,vijay-mallya,vijay-mallya,,liquor,Food and Beverage,M,India,1366216646156,,,
Robert McNair,McNair,robert-mcnair,robert-mcnair,0,"energy, sports",Sports,M,United States,1488028803343,3506,556,556
Gary Michelson,Michelson,gary-michelson,gary-michelson,0,medical patents,Health care,M,United States,1488028803344,1700,1233,1233
