name,lastName,uri,imageUri,worthChange,age,source,industry,gender,country,timestamp,realTimeWorth,realTimeRank,realTimePosition
Irwin Jacobs,Jacobs,irwin-jacobs,irwin-jacobs,1.484,83,semiconductors,Technology,M,United States,1488028203332,1315.202,1550,1550
Howard Jenkins,Jenkins,howard-jenkins,no-pic,0,65,Publix,Fashion and Retail,M,United States,1488028203332,1043,1812,1812
"Summerfield Johnston, Jr.",Johnston,summerfield-johnston-jr,summerfield-johnston-jr,,84,Coca-Cola,Food and Beverage,M,United States,1471984540319,,,
Michael Jordan,Jordan,michael-jordan,michael-jordan,0,54,sports team,Sports,M,United States,1488028203332,1314,1554,1554
Ronald Joyce,Joyce,ronald-joyce,ronald-joyce,-13.136,86,restaurants,Diversified,M,Canada,1488028203332,1361.794,1497,1497
Billy Kan,Kan,billy-kan,billy-kan,-15.468,64,"finance, energy",Energy,M,Hong Kong,1488028203332,1029.487,1825,1825
Eugene Kaspersky,Kaspersky,eugene-kaspersky,eugene-kaspersky,0,51,software,Technology,M,Russia,1488028203332,1270,1597,1597
Raghuvinder Kataria,Kataria,raghuvinder-kataria,raghuvinder-kataria,0,67,diversified,Finance and Investments,M,United Kingdom,1488028203332,1202.642,1662,1662
Kim Taek-Jin,Kim,kim-taek-jin,kim-taek-jin,-11.553,49,online games,"Gambling, Casinos",M,South Korea,1488028203332,1290.186,1569,1569
Friedrich Knapp,Knapp,friedrich-knapp,friedrich-knapp,0,65,retail,Fashion and Retail,M,Germany,1488028203332,1391.628,1477,1477
Kuan Kam Hon,Kuan,kuan-kam-hon,kuan-kam-hon,7.828,69,synthetic gloves,Manufacturing,M,Malaysia,1488028203332,1030.686,1823,1823
Anthony Langley,Langley,anthony-langley,anthony-langley,0,62,manufacturing,Diversified,M,United Kingdom,1488028203332,1450.493,1420,1420
Thomas Lau,Lau,thomas-lau,thomas-lau,-13.047,62,department stores,Fashion & Retail,M,Hong Kong,1488028203332,1551.089,1344,1344
Jane Lauder,Lauder,jane-lauder,jane-lauder,-4.727,44,cosmetics,Fashion and Retail,F,United States,1488028203332,1540.123,1353,1353
Lee Ho-Jin,Lee,lee-ho-jin,lee-ho-jin,-0.653,54,petrochemicals/finance/media/electronics,Diversified,M,South Korea,1488028203332,1128.599,1728,1728
Lee Myung-Hee,Lee,lee-myung-hee,lee-myung-hee,-19.223,73,retail,Fashion and Retail,F,South Korea,1488028203332,1394.279,1472,1472
Nicola Leibinger-Kammueller,Leibinger-Kammueller,nicola-leibinger-kammueller,nicola-leibinger-kammueller,0,57,inherited,Manufacturing,F,Germany,1488028203332,1341.137,1521,1521
Li Tan,Li,li-tan,no-pic-female,2.38,52,pharmaceuticals,Healthcare,F,China,1488028203332,1269.088,1598,1598
Li Yong,Li,li-yong-1,no-pic,2.784,,chemicals,Manufacturing,M,China,1488028203332,1090.02,1769,1769
Li Zhen,Li,li-zhen,no-pic,,53,lithium batteries,Manufacturing,M,China,1477517594180,,,
Lin Bin,Lin,lin-bin,lin-bin,,49,smartphones,Technology,M,China,1471984594455,,,
Liu Baolin,Liu,liu-baolin,liu-baolin,0,63,"pharmacies, drug distribution",Healthcare,M,China,1488028203332,1358.075,1503,1503
Liu Zhenguo,Liu,liu-zhenguo,no-pic,3.547,52,sewage treatment,Service,M,China,1488028203332,1085.689,1770,1770
Liu Zhiqiang,Liu,liu-zhiqiang,liu-zhiqiang,,52,conglomerate,Diversified,M,China,1477517566065,,,
Jose Llado Fernandez-Urrutia,Llado Fernandez-Urrutia,jose-llado-fernandez-urrutia,jose-llado-fernandez-urrutia,-7.097,82,construction,Construction & Engineering,M,Spain,1488028203332,1248.657,1615,1615
Anand Mahindra,Mahindra,anand-mahindra,anand-mahindra,0,61,automobiles,Automotive,M,India,1488028203332,1317.887,1547,1547
Ermirio Pereira de Moraes,Moraes,ermirio-pereira-de-moraes,no-pic,0,84,diversified,Diversified,M,Brazil,1488028203331,4041.925,450,450
Maria Helena Moraes Scripilliti,Moraes Scripilliti,maria-helena-moraes-scripilliti,no-pic-female,0,86,diversified,Diversified,F,Brazil,1488028203331,3943.806,463,463
Patrice Motsepe,Motsepe,patrice-motsepe,patrice-motsepe,-37.677,55,mining,Metals & Mining,M,South Africa,1488028203332,1802.781,1179,1179
Mofatraj Munot,Munot,mofatraj-munot,mofatraj-munot,0,72,real estate,Real Estate,M,India,1488028203332,1699.569,1234,1234
Nan Cunhui,Nan,nan-cunhui,nan-cunhui,-1.881,53,electrical power equipment,Manufacturing,M,China,1488028203332,1082.433,1773,1773
Oei Hong Leong,Oei,oei-hong-leong,oei-hong-leong,0,68,investments,Finance and Investments,M,Singapore,1488028203332,1220.934,1639,1639
Kazuo Okada,Okada,kazuo-okada,kazuo-okada,-14.508,74,casinos,"Gambling, Casinos",M,Japan,1488028203331,2376.091,890,890
Pan Weiming,Pan,pan-weiming,pan-weiming,0,53,real estate,Real Estate,M,China,1488028203332,1139.384,1716,1716
Lirio Parisotto,Parisotto,lirio-parisotto,lirio-parisotto,0,63,investments,Finance and Investments,M,Brazil,1488028203332,1446.879,1424,1424
Abdulsamad Rabiu,Rabiu,abdulsamad-rabiu,abdulsamad-rabiu,,56,"cement, sugar",Diversified,M,Nigeria,1471984572295,,,
Andrei Rappoport,Rappoport,andrei-rappoport,andrei-rappoport,0,53,investments,Finance and Investments,M,Russia,1488028203332,1119.773,1739,1739
Antony Ressler,Ressler,antony-ressler,antony-ressler,13.156,55,finance,Finance and Investments,M,United States,1488028203332,1931.473,1100,1100
Ru Jiyong,Ru,ru-jiyong,no-pic,,44,"home, office products",Fashion & Retail,M,China,1477517574621,,,
Remo Ruffini,Ruffini,remo-ruffini,remo-ruffini,-12.349,55,winter jackets,Fashion and Retail,M,Italy,1488028203332,1438.246,1434,1434
Yoshiyuki Sankai,Sankai,yoshiyuki-sankai,yoshiyuki-sankai,-23.662,58,robotics,Technology,M,Japan,1488028203332,1332.454,1538,1538
Martin Selig,Selig,martin-selig,no-pic,0,79,real estate,Real Estate,M,United States,1488028203332,1019.01,1837,1837
Brian Sheth,Sheth,brian-sheth,brian-sheth,0,41,investments,Finance and Investments,M,United States,1488028203332,1100,1758,1758
S.D. Shibulal,Shibulal,sd-shibulal,sd-shibulal,0,61,software services,Technology,M,India,1488028203332,1078.717,1776,1776
Nobutoshi Shimamura,Shimamura,nobutoshi-shimamura,no-pic,-47.648,90,retail,Fashion and Retail,M,Japan,1488028203332,1352.275,1507,1507
E. Joe Shoen,Shoen,e-joe-shoen,e-joe-shoen,-3.052,67,U-Haul,Automotive,M,United States,1488028203331,2544.914,810,810
Martua Sitorus,Sitorus,martua-sitorus,martua-sitorus,6.816,57,palm oil,Manufacturing,M,Indonesia,1488028203332,1504.897,1378,1378
Peter Spuhler,Spuhler,peter-spuhler,peter-spuhler,-7.926,57,train cars,Manufacturing,M,Switzerland,1488028203331,2073.865,1005,1005
Tang Hsiang-chien,Tang,tang-hsiang-chien,tang-hsiang-chien,-0.089,93,"textiles, electronics",Manufacturing,M,Hong Kong,1488028203332,1482.937,1398,1398
Mustafa Latif Topbas,Topbas,mustafa-latif-topbas,no-pic,-15.728,72,Food Manufacturing and Retail,Fashion and Retail,M,Turkey,1488028203332,1010.53,1841,1841
Kenneth Tuchman,Tuchman,kenneth-tuchman,no-pic,11.013,57,outsourcing,Service,M,United States,1488028203332,1337.325,1526,1526
Thomas Tull,Tull,thomas-tull,thomas-tull,0,46,Movies,Media & Entertainment,M,United States,1488028203332,1099.35,1762,1762
Tung Chee Hwa,Tung,tung-chee-hwa,tung-chee-hwa,13.3,79,shipping,Logistics,M,Hong Kong,1488028203332,1577.601,1324,1324
Surin Upatkoon,Upatkoon,surin-upatkoon,surin-upatkoon,-0.912,67,telecoms/lotteries/insurance,Diversified,M,Thailand,1488028203332,1011.019,1840,1840
Susanne Veltins,Veltins,susanne-veltins,susanne-veltins,,57,beer,Food and Beverage,F,Germany,1471984621782,,,
Lang Walker,Walker,lang-walker,lang-walker,1.292,71,property,Real Estate,M,Australia,1488028203332,1333.109,1536,1536
Wang Junhao,Wang,wang-junhao,wang-junhao,,44,regional airline,Service,M,China,1477517591796,,,
Wang Yue,Wang,wang-yue,wang-yue,,33,online games,Technology,M,China,1471984638419,,,
V. Prem Watsa,Watsa,v-prem-watsa,v-prem-watsa,,66,"insurance, investments",Finance and Investments,M,Canada,1471984525971,,,
Gjert Wilhelmsen,Wilhelmsen,gjert-wilhelmsen,no-pic,,91,cruise ships,Diversified,M,Norway,1471984539348,,,
Gustav Magnar Witzoe,Witzoe,gustav-magnar-witzoe,no-pic,8.306,23,fish farming,Food and Beverage,M,Norway,1488028203332,1601.949,1296,1296
Allan Wong,Wong,allan-wong,allan-wong,0.357,66,electronics,Manufacturing,M,Hong Kong,1488028203332,1334.012,1534,1534
Swift Xie,Xie,swift-xie,no-pic,0,,drones,Technology,M,China,1488028203332,1120,1738,1738
Yao Xinyi,Yao,yao-xinyi,yao-xinyi,2.072,52,air conditioning,Diversified,M,China,1488028203332,1041.651,1813,1813
Albert Yeung,Yeung,albert-yeung,albert-yeung,-1.991,73,"real estate, retail",Diversified,M,Hong Kong,1488028203332,1571.696,1331,1331
Yin Xingman,Yin,yin-xingman,no-pic,,60,auto parts,Automotive,M,China,1471984583642,,,
Yu Peidi,Yu,yu-peidi,yu-peidi,2.481,57,real estate,Real Estate,M,Hong Kong,1488028203332,1116.924,1742,1742
Gavril Yushvaev,Yushvaev,gavril-yushvaev,gavril-yushvaev,0,59,"precious metals, real estate",Finance and Investments,M,Russia,1488028203332,1174.023,1688,1688
Zhai Meiqin,Zhai,zhai-meiqin-1,no-pic-female,,53,conglomerate,Diversified,F,Hong Kong,1471984642466,,,
Zhang Zhongneng,Zhang,zhang-zhongneng,no-pic,,53,aluminum,Manufacturing,M,China,1477517574623,,,
Antti Aarnio-Wihuri,Aarnio-Wihuri,antti-aarnio-wihuri,no-pic,-18.796,77,Diversified,Diversified,M,Finland,1488028203331,1932.468,1097,1097
Hamdi Akin,Akin,hamdi-akin,no-pic,,62,diversified,Diversified,M,Turkey,1471984765888,,,
Mohed Altrad,Altrad,mohed-altrad,mohed-altrad,0,68,"scaffolding, cement mixers",Construction & Engineering,M,France,1488028203332,1599.215,1306,1306
Alexei Ananyev,Ananyev,alexei-ananyev,alexei-ananyev,0.373,52,"banking, IT, real estate",Diversified,M,Russia,1488028203332,1395.705,1468,1468
Dmitry Ananyev,Ananyev,dmitry-ananyev,dmitry-ananyev,0.373,48,"banking, IT, real estate",Diversified,M,Russia,1488028203332,1395.705,1468,1469
William F. Austin,Austin,william-f-austin,william-f-austin,0,75,hearing aids,Manufacturing,M,United States,1488028203332,1405.846,1458,1458
Roman Avdeev,Avdeev,roman-avdeev,roman-avdeev,3.921,49,"banking, development",Finance and Investments,M,Russia,1488028203332,1335.594,1528,1528
Mehmet Rustu Basaran,Basaran,mehmet-rustu-basaran,mehmet-rustu-basaran,0,70,"bank, gas",Finance and Investments,M,Turkey,1488028203332,1145.068,1711,1711
Fred Chang,Chang,fred-chang,no-pic,0,60,online retailing,Technology,M,United States,1488028203332,1000,1847,1849
Leon Charney,Charney,leon-charney,leon-charney,,78,real estate,Real Estate,M,United States,1471984690026,,,
Chen Jiancheng,Chen,chen-jiancheng,chen-jiancheng,2.766,58,manufacturing,Manufacturing,M,China,1488028203332,1022.644,1835,1835
Chen Jiangtao,Chen,chen-jiangtao,no-pic,,55,software,Technology,M,China,1477517596048,,,
Bruce Cheng,Cheng,bruce-cheng,bruce-cheng,-3.348,81,electronics,Technology,M,Taiwan,1488028203332,1429.724,1440,1440
Cheng Wei,Cheng,cheng-wei,cheng-wei,,34,ride-hailing service,Service,M,China,1471984742385,,,
Cho Jung-Ho,Cho,cho-jung-ho,cho-jung-ho,12.557,58,finance,Finance and Investments,M,South Korea,1488028203332,1098.473,1763,1763
Robert Citrone,Citrone,robert-citrone,robert-citrone,0,52,hedge fund,Finance and Investments,M,United States,1488028203332,1110,1749,1749
Husain Djojonegoro,Djojonegoro,husain-djojonegoro,no-pic,0,67,consumer goods,Manufacturing,M,Indonesia,1488028203332,1165.506,1694,1694
Jack Dorsey,Dorsey,jack-dorsey,jack-dorsey,18.254,40,Twitter,Technology,M,United States,1488028203332,1469.319,1409,1409
Dou Zhenggang,Dou,dou-zhenggang,no-pic,0,63,"energy, waste, chemicals",Energy,M,China,1488028203332,1480.647,1401,1401
Alfredo Egydio Arruda Villela Filho,Egydio Arruda Villela Filho,alfredo-egydio-arruda-villela-filho,no-pic,-17.991,47,banking,Finance and Investments,M,Brazil,1488028203332,1906.28,1117,1117
Piero Ferrari,Ferrari,piero-ferrari,piero-ferrari,-10.957,71,automobiles,Automotive,M,Italy,1488028203332,1574.39,1329,1329
Paul Fireman,Fireman,paul-fireman,no-pic,0,73,Reebok,Fashion and Retail,M,United States,1488028203332,1026.4,1829,1829
J. Christopher Flowers,Flowers,j-christopher-flowers,no-pic,-0.008,59,investments,Finance and Investments,M,United States,1488028203332,1182.089,1680,1680
Donald Friese,Friese,donald-friese,no-pic,0,76,manufacturing,Manufacturing,M,United States,1488028203332,1200,1664,1664
Fu Kwan,Fu,fu-kwan,fu-kwan,0.978,59,"real estate, diversified",Diversified,M,China,1488028203332,1160.594,1698,1698
Gao Dekang,Gao,gao-dekang,gao-dekang,-6.712,65,apparel,Fashion & Retail,M,China,1488028203332,1077.159,1777,1777
Don Gao,Gao,don-gao,no-pic,0,52,power tools,Manufacturing,M,China,1488028203332,1279.553,1588,1588
Valentin Gapontsev,Gapontsev,valentin-gapontsev,valentin-gapontsev,6.399,78,lasers,Manufacturing,M,Russia,1488028203332,1589.813,1315,1315
Ken Grossman,Grossman,ken-grossman,ken-grossman,,62,beer,Food and Beverage,M,United States,1471984731186,,,
Achmad Hamami,Hamami,achmad-hamami,achmad-hamami,,86,heavy equipment,Construction & Engineering,M,Indonesia,1480458473694,,,
He Zhiping,He,he-zhiping,he-zhiping,-0.448,53,investments,Finance and Investments,M,China,1488028203332,1034.13,1820,1820
Ilona Herlin,Herlin,ilona-herlin,no-pic-female,-7.51,52,"elevators, escalators",Manufacturing,F,Finland,1488028203332,1228.609,1634,1634
David Hindawi,Hindawi,david-hindawi,no-pic,0,72,software,Technology,M,United States,1488028203332,1000,1847,1848
Orion Hindawi,Hindawi,orion-hindawi,orion-hindawi,0,37,software,Technology,M,United States,1488028203332,1000,1847,1851
Niranjan Hiranandani,Hiranandani,niranjan-hiranandani,niranjan-hiranandani,0,66,real estate,Real Estate,M,India,1488028203332,1226.245,1635,1635
Surendra Hiranandani,Hiranandani,surendra-hiranandani,surendra-hiranandani,0,62,real estate,Real Estate,M,India,1488028203332,1247.263,1616,1616
Daniel Hirschfeld,Hirschfeld,daniel-hirschfeld,no-pic,,75,apparel retailer,Fashion and Retail,M,United States,1471984727769,,,
Hong Ra-Hee,Hong,hong-ra-hee,hong-ra-hee,-45.706,71,Samsung,Technology,F,South Korea,1488028203332,1859.961,1139,1139
Drew Houston,Houston,drew-houston,drew-houston,0,33,Dropbox,Technology,M,United States,1488028203332,1040,1814,1814
Huang Bingwen,Huang,huang-bingwen,no-pic,0.618,63,cigarette packaging,Manufacturing,M,Australia,1488028203332,1023.651,1833,1833
Morris Kahn,Kahn,morris-kahn,morris-kahn,0,87,software,Technology,M,Israel,1488028203332,1000,1847,1850
Jonas Kamprad,Kamprad,jonas-kamprad,no-pic,0,50,IKEA,Finance and Investments,M,Sweden,1488028203332,1039.961,1815,1815
Mathias Kamprad,Kamprad,mathias-kamprad,no-pic,0,47,IKEA,Finance and Investments,M,Sweden,1488028203332,1039.961,1815,1816
Peter Kamprad,Kamprad,peter-kamprad,no-pic,0,52,IKEA,Finance and Investments,M,Sweden,1488028203332,1039.961,1815,1817
Thomas Kaplan,Kaplan,thomas-kaplan,thomas-kaplan,-1.036,54,investments,Finance and Investments,M,United States,1488028203332,1029.883,1824,1824
Kenji Kasahara,Kasahara,kenji-kasahara,kenji-kasahara,0.065,41,social networking website,Technology,M,Japan,1488028203332,1592.435,1313,1313
Viktor Kharitonin,Kharitonin,viktor-kharitonin,no-pic,1.18,44,pharmaceuticals,Healthcare,M,Russia,1488028203332,1210.502,1650,1650
Habil Khorakiwala,Khorakiwala,habil-khorakiwala,habil-khorakiwala,0,74,pharmaceuticals,Healthcare,M,India,1488028203332,1350.599,1509,1509
Koh Wee Meng,Koh,koh-wee-meng,koh-wee-meng,33.454,53,"real estate, hotels",Real Estate,M,Singapore,1488028203332,1093.575,1768,1768
Yuriy Kosiuk,Kosiuk,yuriy-kosiuk,yuriy-kosiuk,0,48,agriculture,Food and Beverage,M,Ukraine,1488028203332,1176.775,1685,1685
Nancy Lerner,Lerner,nancy-lerner,nancy-lerner,-5.015,56,finance,Finance and Investments,F,United States,1488028203332,1139.216,1718,1718
Norma Lerner,Lerner,norma-lerner,norma-lerner,-5.015,80,finance,Finance and Investments,F,United States,1488028203332,1139.216,1718,1719
Randolph Lerner,Lerner,randolph-lerner,randolph-lerner,-5.016,55,finance,Finance and Investments,M,United States,1488028203332,1139.297,1717,1717
Lev Leviev,Leviev,lev-leviev,lev-leviev,-0.596,61,diamonds,Metals & Mining,M,Israel,1488028203332,1190.789,1670,1670
Rodney Lewis,Lewis,rodney-lewis,rodney-lewis,0,63,natural gas,Energy,M,United States,1488028203332,1472.004,1407,1407
Li Fuchao,Li,li-fuchao,no-pic,7.456,59,auto parts,Automotive,M,China,1488028203332,1007.883,1844,1844
Liu Shaoxi,Liu,liu-shaoxi,liu-shaoxi,-1.786,53,real estate,Real Estate,M,China,1488028203332,1098.339,1764,1764
Lo Siu-tong,Lo,lo-siu-tong,lo-siu-tong,0,86,"real estate, hotels",Real Estate,M,Hong Kong,1488028203332,1211.601,1649,1649
Low Tuck Kwong,Low Tuck,low-tuck-kwong,low-tuck-kwong,,68,coal,Energy,M,Indonesia,1480458471864,,,
Lu Feng,Lu,lu-feng,lu-feng,0,,financial data,Media & Entertainment,M,China,1488028203332,1003.286,1846,1846
Lu Yonghua,Lu,lu-yonghua,lu-yonghua,,53,electronics,Technology,M,China,1477517585249,,,
Lv Yongxiang,Lv,lv-yongxiang,no-pic,,67,magnetic switches,Manufacturing,M,China,1477517599223,,,
William Macaulay,Macaulay,william-macaulay,william-macaulay,0,71,energy investments,Energy,M,United States,1488028203332,1019.04,1836,1836
"Cargill MacMillan, III.",MacMillan,cargill-macmillan-iii,no-pic,0,57,Cargill,Food and Beverage,M,United States,1488028203332,1239.254,1623,1623
John MacMillan,MacMillan,john-macmillan-1,no-pic,0,67,Cargill,Food and Beverage,M,United States,1488028203332,1239.254,1623,1624
Martha MacMillan,MacMillan,martha-macmillan,no-pic-female,0,65,Cargill,Food and Beverage,F,United States,1488028203332,1239.254,1623,1625
William MacMillan,MacMillan,william-macmillan,no-pic,0,62,Cargill,Food and Beverage,M,United States,1488028203332,1239.254,1623,1626
George Marcus,Marcus,george-marcus,no-pic,0.974,75,real estate,Real Estate,M,United States,1488028203332,1034.854,1819,1819
Miguel McKelvey,McKelvey,miguel-mckelvey,no-pic,0,42,WeWork,Real Estate,M,United States,1488028203332,1660,1259,1259
John Morgridge,Morgridge,john-morgridge,john-morgridge,,83,computer hardware,Technology,M,United States,1471984654508,,,
Masahiro Noda,Noda,masahiro-noda,masahiro-noda,-10.13,78,software,Technology,M,Japan,1488028203332,1101.759,1753,1753
Peng Jianhu,Peng,peng-jianhu,no-pic,-7.727,60,tourism,Media & Entertainment,M,China,1488028203332,1527.892,1363,1363
Mark Pincus,Pincus,mark-pincus,mark-pincus,-0.636,51,online games,Technology,M,United States,1488028203332,1236.744,1629,1629
Alberto Prada,Prada,alberto-prada,no-pic,-7.923,,Prada,Fashion and Retail,M,Italy,1488028203332,1342.986,1515,1515
Marina Prada,Prada,marina-prada,marina-prada,-7.923,,Prada,Fashion and Retail,F,Italy,1488028203332,1342.986,1515,1516
Dmitry Pumpyansky,Pumpyansky,dmitry-pumpyansky,dmitry-pumpyansky,12.835,52,steel pipes,Metals & Mining,M,Russia,1488028203332,1386.543,1482,1482
Megdet Rahimkulov,Rahimkulov,megdet-rahimkulov,megdet-rahimkulov,-21.16,71,investments,Finance and Investments,M,Russia,1488028203332,1412.92,1450,1450
Sudthida Ratanarak,Ratanarak,sudthida-ratanarak,no-pic-female,,,"media, real estate",Media & Entertainment,F,Thailand,1471984687579,,,
Andrea Reimann-Ciardelli,Reimann-Ciardelli,andrea-reimann-ciardelli,no-pic-female,0,60,consumer goods,Fashion and Retail,F,United States,1488028203332,1066,1786,1786
Alberto Roemmers,Roemmers,alberto-roemmers,no-pic,0,90,pharmaceuticals,Healthcare,M,Argentina,1488028203331,2032.049,1032,1032
Arkady Rotenberg,Rotenberg,arkady-rotenberg,arkady-rotenberg,0,65,"construction, pipes, banking",Construction & Engineering,M,Russia,1488028203331,2647.317,776,776
Boris Rotenberg,Rotenberg,boris-rotenberg,boris-rotenberg,0,60,"construction, pipes, chemicals",Construction & Engineering,M,Russia,1488028203332,1032.231,1821,1821
Sevket Sabanci,Sabanci,sevket-sabanci,sevket-sabanci,,80,diversified,Diversified,M,Turkey,1471984669249,,,
Deniz Sahenk,Sahenk,deniz-sahenk,deniz-sahenk,-3.708,71,"bank, media",Finance and Investments,F,Turkey,1488028203332,1143.145,1713,1713
Nobutada Saji,Saji,nobutada-saji,nobutada-saji,111.065,71,beverages,Food and Beverage,M,Japan,1488028203332,1289.391,1570,1570
