name,lastName,uri,imageUri,worthChange,source,industry,gender,country,timestamp,realTimeWorth,realTimeRank,realTimePosition
Alain Merieux,Merieux,alain-merieux,alain-merieux,-84.962,biotech,Health care,M,France,1488027303979,3905.05,468,468
Donald Newhouse,Newhouse,donald-newhouse,donald-newhouse,35.177,publishing,Media,M,United States,1488027303979,12197.586,106,106
Jim Pattison,Pattison,jim-pattison,jim-pattison,-22.423,diversified,Diversified,M,Canada,1488027303979,5638.137,272,272
Daniel Ziff,Ziff,daniel-ziff,daniel-ziff,0,"inheritance, hedge funds",Investments,M,United States,1488027303979,4750,353,353
Dirk Ziff,Ziff,dirk-ziff,dirk-ziff,0,"inheritance, hedge funds",Investments,M,United States,1488027303979,4750,353,354
Robert Ziff,Ziff,robert-ziff,robert-ziff,0,"inheritance, hedge funds",Investments,M,United States,1488027303979,4750,353,355
Mark Zuckerberg,Zuckerberg,mark-zuckerberg,mark-zuckerberg,32.836,Facebook,Technology,M,United States,1488027303979,56750.367,5,5
Paul Desmarais,Desmarais,paul-desmarais,paul-desmarais,,finance,Finance,M,Canada,1320241161671,,,
Nicolas Hayek,Hayek,nicolas-hayek,no-pic,,Swatch,,M,Switzerland,1320241228296,,,
Robert Holding,Holding,robert-holding,no-pic,,"energy, resorts, ranching",Energy,M,United States,1347995883453,,,
B. Wayne Hughes,Hughes,b-wayne-hughes,b-wayne-hughes,16.443,Public Storage,Service,M,United States,1488027303979,2840.105,718,718
Wu Yajun,Wu,wu-yajun,wu-yajun,73.001,Real estate,Real Estate,F,China,1488027303979,4705.065,361,361
Michael Herz,Herz,michael-herz,no-pic,-13.997,coffee,Fashion and Retail,M,Germany,1488027303979,4439.367,393,393
Wolfgang Herz,Herz,wolfgang-herz,no-pic,-13.997,coffee,Fashion and Retail,M,Germany,1488027303979,4439.367,393,394
"Rupert Johnson, Jr.",Johnson,rupert-johnson-jr,no-pic,-21.081,Franklin Resources,Investments,M,United States,1488027303979,5131.699,322,322
Paul Milstein,Milstein,paul-milstein,paul-milstein,,"Emigrant, real estate",Real Estate,M,United States,1320241161156,,,
Gordon Moore,Moore,gordon-moore,gordon-moore,62.569,Intel,Technology,M,United States,1488027303979,7328.207,196,196
George Roberts,Roberts,george-roberts,george-roberts,-16.715,leveraged buyouts,Investments,M,United States,1488027303979,4991.832,332,332
Bernard (Barry) Sherman,Sherman,bernard-barry-sherman,bernard-barry-sherman,-0.072,pharmaceuticals,Health care,M,Canada,1488027303979,3045.063,663,663
Andreas Strungmann,Strungmann,andreas-struengmann,no-pic,0,generic drugs,Health care,M,Germany,1488027303979,3121.491,641,641
Thomas Strungmann,Strungmann,thomas-struengmann,no-pic,0,generic drugs,Health care,M,Germany,1488027303979,3121.491,641,642
Sam Zell,Zell,sam-zell,sam-zell,-5.502,"real estate, private equity",Real Estate,M,United States,1488027303979,4960.947,335,335
Vladimir Kim,Kim,vladimir-kim,vladimir-kim,-50.198,mining,Metals & Mining,M,Kazakhstan,1488027303980,2706.876,754,754
Hermann Schnabel,Schnabel,hermann-schnabel,no-pic,,chemicals,,M,Germany,1320241233125,,,
Pyotr Aven,Aven,pyotr-aven,pyotr-aven,-5.512,"oil, banking, telecom",Energy,M,Russia,1488027303979,4659.571,365,365
Otto Beisheim,Beisheim,otto-beisheim,otto-beisheim,,retail,Fashion and Retail,M,Germany,1366216712234,,,
Chung Mong-Koo,Chung,chung-mong-koo,chung-mong-koo,2.371,Hyundai,Automotive,M,South Korea,1488027303979,4837.182,343,343
Richard Kinder,Kinder,richard-kinder,richard-kinder,-70.363,pipelines,Energy,M,United States,1488027303979,7122.476,200,200
Liang Wengen,Liang,liang-wengen,liang-wengen,-26.14,Manufacturing,Manufacturing,M,China,1488027303979,3784.409,502,502
Frank Lowy,Lowy,frank-lowy,frank-lowy,-21.944,malls,Real Estate,M,Australia,1488027303979,5598.578,281,281
Ma Huateng,Ma,ma-huateng,ma-huateng,-383.951,Internet,Technology,M,China,1488027303979,24783.626,33,33
Arnon Milchan,Milchan,arnon-milchan,arnon-milchan,0,New Regency,Media,M,Israel,1488027303979,5231.238,313,313
Leonard Stern,Stern,leonard-stern,leonard-stern,0,real estate,Real Estate,M,United States,1488027303979,4182.433,427,427
Abdul Aziz Al Ghurair,Al Ghurair,abdul-aziz-al-ghurair,abdul-aziz-al-ghurair,,banking,Finance,M,United Arab Emirates,1366216716796,,,
Ray Dolby,Dolby,ray-dolby,ray-dolby,,Dolby Laboratories,Technology,M,United States,1347995987468,,,
William Fung,Fung,william-fung,william-fung,-7.527,distribution,Fashion and Retail,M,Hong Kong,1488027303980,1465.075,1413,1413
Stein Erik Hagen,Hagen,stein-erik-hagen,stein-erik-hagen,-0.251,supermarkets,Fashion and Retail,M,Norway,1488027303980,2348.79,901,901
Michael Hartono,Hartono,michael-hartono,no-pic,0,tobacco,Manufacturing,M,Indonesia,1488027303979,8950.537,148,148
R. Budi Hartono,Hartono,r-budi-hartono,r-budi-hartono,0,tobacco,Finance,M,Indonesia,1488027303979,9074.08,143,143
Bruce Kovner,Kovner,bruce-kovner,bruce-kovner,0,hedge funds,Investments,M,United States,1488027303979,5500,291,291
Kjeld Kirk Kristiansen,Kristiansen,kjeld-kirk-kristiansen,kjeld-kirk-kristiansen,-23.566,Lego,Manufacturing,M,Denmark,1488027303979,21120.928,36,36
Kuok Khoon Hong,Kuok,kuok-khoon-hong,kuok-khoon-hong,13.899,palm oil,Manufacturing,M,Singapore,1488027303980,2309.962,912,912
Robin Li,Li,robin-li,robin-li,-680.703,Baidu,Technology,M,China,1488027303979,12597.81,95,95
Lorenzo Mendoza,Mendoza,lorenzo-mendoza,lorenzo-mendoza,,beverages,Food and Beverage,M,Venezuela,1320241329250,,,
Rosalia Mera,Mera,rosalia-mera,rosalia-mera,,Zara,Fashion and Retail,F,Spain,1365612291093,,,
Denis O'Brien,O'Brien,denis-obrien,denis-obrien,-0.11,telecom,Telecom,M,Ireland,1488027303979,4735.562,357,357
James Packer,Packer,james-packer,james-packer,-7.49,media,Diversified,M,Australia,1488027303979,3201.599,617,617
Michael & Rainer Schmidt-Ruthenbeck,Schmidt-Ruthenbeck,michael-reiner-schmidt-ruthenbeck,no-pic,-26.681,retail,Fashion and Retail,M,Germany,1488027303980,2721.046,751,751
David Tepper,Tepper,david-tepper,david-tepper,0,hedge funds,Investments,M,United States,1488027303979,11000,122,122
Wee Cho Yaw,Wee,wee-cho-yaw,wee-cho-yaw,-36.286,banking,Finance,M,Singapore,1488027303979,5148.577,321,321
Stef Wertheimer,Wertheimer,stef-wertheimer,stef-wertheimer,0,tools,Manufacturing,M,Israel,1488027303979,5600,280,280
Aloys Wobben,Wobben,aloys-wobben,aloys-wobben,0,wind energy,Energy,M,Germany,1488027303979,7582.688,184,184
Shari Arison,Arison,shari-arison,shari-arison,3.902,Carnival Cruises,Billionaire,F,Israel,1488027303979,4892.734,339,339
Martin & Olivier Bouygues,Bouygues,martin-olivier-bouygues,martin-olivier-bouygues,-23.492,"construction, media",Construction & Engineering,M,France,1488027303979,3772.049,507,507
Bernard Broermann,Broermann,bernard-broermann,bernard-broermann,0,hospitals,Health care,M,Germany,1488027303979,3171.307,626,626
Chen Fashu,Chen,chen-fashu,chen-fashu,-11.958,Investment,Diversified,M,China,1488027303979,2798.087,733,733
Eitaro Itoyama,Itoyama,eitaro-itoyama,eitaro-itoyama,,golf courses,Real Estate,M,Japan,1320241328359,,,
Quek Leng Chan,Quek,quek-leng-chan,quek-leng-chan,0,diversified,Diversified,M,Malaysia,1488027303979,6840.763,209,209
Stephen Ross,Ross,stephen-ross,stephen-ross,0,real estate,Real Estate,M,United States,1488027303979,7433.8,192,192
John Sall,Sall,john-sall,john-sall,0,SAS Institute,Technology,M,United States,1488027303979,4577.427,370,370
Teh Hong Piow,Teh,teh-hong-piow,teh-hong-piow,,banking,Finance,M,Malaysia,1320241373921,,,
Yang Huiyan,Yang,yang-huiyan,yang-huiyan,-78.857,real estate,Real Estate,F,China,1488027303979,9587.317,136,136
Patokh Chodiev,Chodiev,patokh-chodiev,no-pic,0,"mining, metals",Metals & Mining,M,Belgium,1488027303980,1852.636,1146,1146
Victor Fung,Fung,victor-fung,victor-fung,-7.392,distribution,Logistics,M,United States,1488027303980,1425.785,1442,1442
Walter Haefner,Haefner,walter-haefner,walter-haefner,,software,Technology,M,Switzerland,1366216725156,,,
He Xiangjian,He,he-xiangjian,he-xiangjian,-218.719,Appliances,Manufacturing,M,China,1488027303979,12310.294,103,103
Hui Wing Mau,Hui,hui-wing-mau,hui-wing-mau,-16.682,Real estate,Real Estate,M,Hong Kong,1488027303979,5496.417,293,293
Alijan Ibragimov,Ibragimov,alijan-ibragimov,no-pic,0,"mining, metals",Metals & Mining,M,Kazakhstan,1488027303980,2043.459,1024,1024
Alexander Machkevich,Machkevich,alexander-machkevich,alexander-machkevich,0,"mining, metals",Metals & Mining,M,Israel,1488027303980,1945.999,1092,1092
Daniel Och,Och,daniel-och,daniel-och,-1.569,hedge funds,Investments,M,United States,1488027303979,3169.278,627,627
"Henry Ross Perot, Sr.",Perot,h-ross-perot-sr,h-ross-perot-sr,0,"computer services, real estate",Technology,M,United States,1488027303979,3959.544,460,460
Haim Saban,Saban,haim-saban,haim-saban,2.298,television,Media,M,United States,1488027303979,2983.363,683,683
Ron Burkle,Burkle,ron-burkle,ron-burkle,0,"supermarkets, investments",Investments,M,United States,1488027303980,1504.161,1381,1381
Chen Din Hwa,Chen,din-hwa-chen,din-hwa-chen,,real estate,Real Estate,M,Hong Kong,1366216715750,,,
Frits Goldschmeding,Goldschmeding,frits-goldschmeding,no-pic,-26.934,temp agency,Service,M,Netherlands,1488027303979,4373.402,401,401
"Paul Tudor Jones, II.",Jones,paul-tudor-jones-ii,paul-tudor-jones-ii,0,hedge funds,Investments,M,United States,1488027303979,4700,363,363
Ann Walton Kroenke,Kroenke,ann-walton-kroenke,ann-walton-kroenke,59.4,Walmart,Fashion and Retail,F,United States,1488027303979,6253.45,238,238
Liu Zhongtian,Liu,liu-zhongtian,liu-zhongtian,-43.705,Manufacturing,Metals & Mining,M,China,1488027303979,3124.61,640,640
G. M. Rao,Rao,g-m-rao,g-m-rao,,infrastructure,Logistics,M,India,1320241430343,,,
Anton Schlecker,Schlecker,anton-schlecker,anton-schlecker,,retail,Fashion and Retail,M,Germany,1320241402281,,,
Malvinder & Shivinder Singh,Singh,malvinder-shivinder-singh,malvinder-shivinder-singh,0,healthcare,Health care,M,India,1488027303980,1393.945,1473,1473
Nikolai Tsvetkov,Tsvetkov,nikolai-tsvetkov,nikolai-tsvetkov,,"banking, retail",Finance,M,Russia,1320241471140,,,
Richard Chandler,Chandler,richard-chandler,richard-chandler,0,investments,Investments,M,New Zealand,1488027303980,1909.777,1114,1114
Heidi Horten,Horten,heidi-horten,no-pic-female,0,department stores,Fashion and Retail,F,Austria,1488027303979,2783.603,736,736
Kirk Kerkorian,Kerkorian,kirk-kerkorian,kirk-kerkorian,,"investments, casinos",Gaming,M,United States,1347995834734,,,
Lu Xiangyang,Lu,lu-xiangyang,lu-xiangyang,-11.335,Investments,Investments,M,China,1488027303979,2816.336,726,726
Patrick McGovern,McGovern,patrick-mcgovern,patrick-mcgovern,,IDG,Media,M,United States,1347995700875,,,
Victor Pinchuk,Pinchuk,victor-pinchuk,victor-pinchuk,0,steel pipes,Metals & Mining,M,Ukraine,1488027303980,1100.968,1754,1754
Onsi Sawiris,Sawiris,onsi-sawiris,onsi-sawiris,-42.04,construction,Construction & Engineering,M,Egypt,1488027303980,1149.858,1705,1705
Takemitsu Takizaki,Takizaki,takemitsu-takizaki,no-pic,99.464,sensors,Manufacturing,M,Japan,1488027303979,12143.122,110,110
Zhou Chengjian,Zhou,zhou-chengjian,zhou-chengjian,24.208,Retail,Fashion and Retail,M,China,1488027303980,2102.51,994,994
Riley Bechtel,Bechtel,riley-bechtel,riley-bechtel,0,"engineering, construction",Construction & Engineering,M,United States,1488027303979,3008.348,675,675
"Stephen Bechtel, Jr.",Bechtel,stephen-bechtel-jr,stephen-bechtel-jr,0,"engineering, construction",Construction & Engineering,M,United States,1488027303979,3008.348,675,676
Abilio dos Santos Diniz,Diniz,abilio-dos-santos-diniz,abilio-dos-santos-diniz,-13.95,supermarkets,Fashion and Retail,M,Brazil,1488027303979,3318.047,591,591
Antonio Ermirio de Moraes,Ermirio de Moraes,antonio-ermirio-de-moraes,antonio-ermirio-de-moraes,,diversified,Diversified,M,Brazil,1320241502375,,,
"Thomas Frist, Jr.",Frist,thomas-frist-jr,thomas-frist-jr,42.726,HCA Healthcare,Health care,M,United States,1488027303979,9000.168,147,147
David Green,Green,david-green,david-green,0,Hobby Lobby,Fashion and Retail,M,United States,1488027303979,6182.01,241,241
Bahaa Hariri,Hariri,bahaa-hariri,bahaa-hariri,0,"real estate, investments, logistics",Real Estate,M,Switzerland,1488027303980,2157,970,970
Ray Lee Hunt,Hunt,ray-lee-hunt,ray-lee-hunt,-0.918,"oil, real estate",Energy,M,United States,1488027303979,4737.319,356,356
James Jannard,Jannard,james-jannard,james-jannard,0,"Oakley, Red Digital Cinema",Fashion and Retail,M,United States,1488027303979,4051.195,446,446
Barbara Piasecka Johnson,Johnson,barbara-piasecka-johnson,barbara-piasecka-johnson,,inheritance,Health care,F,United States,1347995797171,,,
Peter Kellogg,Kellogg,peter-kellogg,peter-kellogg,-33.379,investments,Investments,M,United States,1488027303979,3466.98,564,564
William Koch,Koch,william-koch,william-koch,0,"oil, investments",Energy,M,United States,1488027303980,1272.683,1591,1591
"Herbert Kohler, Jr.",Kohler,herbert-kohler-jr,herbert-kohler-jr,0,plumbing fixtures,Manufacturing,M,United States,1488027303979,8028.196,171,171
Uday Kotak,Kotak,uday-kotak,uday-kotak,0,banking,Finance,M,India,1488027303979,8181.889,164,164
Edward Lampert,Lampert,edward-lampert,edward-lampert,-74.583,investments,Investments,M,United States,1488027303980,2028.815,1033,1033
Ted Lerner,Lerner,ted-lerner,ted-lerner,0,real estate,Real Estate,M,United States,1488027303979,5279.021,310,310
Joe Lewis,Lewis,joe-lewis,joe-lewis,0.108,investments,Investments,M,United Kingdom,1488027303979,5634.39,273,273
George Lucas,Lucas,george-lucas,george-lucas,21.875,Star Wars,Media,M,United States,1488027303979,5290.224,309,309
Husnu Ozyegin,Ozyegin,husnu-ozyegin,husnu-ozyegin,0,"finance, retail",Finance,M,Turkey,1488027303979,3061.024,656,656
Liselott Persson,Persson,lottie-tham,no-pic-female,-76.297,Hennes & Mauritz,Fashion and Retail,F,Sweden,1488027303979,3176.08,622,622
Donald Schneider,Schneider,donald-schneider,no-pic,,trucking,Logistics,M,United States,1347996707609,,,
Martua Sitorus,Sitorus,martua-sitorus,martua-sitorus,6.816,palm oil,Manufacturing,M,Indonesia,1488027303980,1504.897,1378,1378
Steven Spielberg,Spielberg,steven-spielberg,steven-spielberg,0,movies,Media,M,United States,1488027303979,3656,534,534
Warren Stephens,Stephens,warren-stephens,warren-stephens,-2.35,Stephens Inc.,Investments,M,United States,1488027303980,2452.478,862,862
Harry Triguboff,Triguboff,harry-triguboff,harry-triguboff,0,real estate,Real Estate,M,Australia,1488027303979,8754.237,153,153
Wang Jianlin,Wang,wang-jianlin,wang-jianlin,98.695,Real Estate,Real Estate,M,China,1488027303979,31323.9,19,19
Elena Baturina,Baturina,elena-baturina,elena-baturina,0,construction,Construction & Engineering,F,Russia,1488027303980,1058,1797,1797
Charles Cadogan,Cadogan,charles-cadogan,no-pic,0,real estate,Real Estate,M,United Kingdom,1488027303979,6885.431,206,206
Sergei Galitsky,Galitsky,sergei-galitsky,sergei-galitsky,-214.002,retail,Fashion and Retail,M,Russia,1488027303979,6341.071,233,233
Mehmet Emin Karamehmet,Karamehmet,mehmet-emin-karamehmet,mehmet-emin-karamehmet,,telecom,Telecom,M,Turkey,1320241611609,,,
Stanley Kroenke,Kroenke,stanley-kroenke,stanley-kroenke,0,"sports, real estate",Sports,M,United States,1488027303979,7448.667,190,190
Barry Lam,Lam,barry-lam,barry-lam,-3.577,electronics,Technology,M,Taiwan,1488027303979,3795.981,498,498
Kalanithi Maran,Maran,kalanithi-maran,kalanithi-maran,0,media,Media,M,India,1488027303979,3889.145,472,472
Dmitry Pumpyansky,Pumpyansky,dmitry-pumpyansky,dmitry-pumpyansky,12.835,steel pipes,Metals & Mining,M,Russia,1488027303980,1386.543,1482,1482
Richard Schulze,Schulze,richard-schulze,richard-schulze,50.16,Best Buy,Fashion and Retail,M,United States,1488027303979,3178.732,621,621
Charoen Sirivadhanabhakdi,Sirivadhanabhakdi,charoen-sirivadhanabhakdi,charoen-sirivadhanabhakdi,-236.607,alcohol,Food and Beverage,M,Thailand,1488027303979,16068.053,58,58
John A. Sobrato,Sobrato,john-a-sobrato,john-a-sobrato,0,real estate,Real Estate,M,United States,1488027303979,6429.314,228,228
Ty Warner,Warner,ty-warner,ty-warner,0,Beanie Babies,Real Estate,M,United States,1488027303980,2484.326,846,846
Subhash Chandra,Chandra,subhash-chandra,subhash-chandra,0.001,media,Media,M,India,1488027303979,4407.011,399,399
Stanley Druckenmiller,Druckenmiller,stanley-druckenmiller,stanley-druckenmiller,0,hedge funds,Investments,M,United States,1488027303979,4672,364,364
Alexander Frolov,Frolov,alexander-frolov,alexander-frolov,-14.945,"mining, steel",Metals & Mining,M,Russia,1488027303980,1789.108,1190,1190
Otto Happel,Happel,otto-happel,no-pic,0,engineering,Construction & Engineering,M,Germany,1488027303980,2671.221,767,767
Micky Jagtiani,Jagtiani,micky-jagtiani,micky-jagtiani,0.465,retail,Fashion and Retail,M,India,1488027303979,4702.945,362,362
Indu Jain,Jain,jain,no-pic-female,,media,Media,F,India,1320241676031,,,
Sergio Mantegazza,Mantegazza,sergio-mantegazza,no-pic,0,travel,Service,M,Switzerland,1488027303979,3135.038,634,634
Stephan Schmidheiny,Schmidheiny,stephan-schmidheiny,no-pic,0,investments,Investments,M,Switzerland,1488027303980,2687,761,761
Roger Wang,Wang,roger-wang,roger-wang,-11.296,retail,Fashion and Retail,M,United States,1488027303979,3733.22,513,513
Nancy Walton Laurie,Laurie,nancy-walton-laurie,nancy-walton-laurie,51.03,Walmart,Fashion and Retail,F,United States,1488027303979,4490.428,384,384
Heinz Hermann Thiele,Thiele,heinz-hermann-thiele,no-pic,-6.203,brakes,Construction & Engineering,M,Germany,1488027303979,13004.723,89,89
Joan Tisch,Tisch,joan-tisch,joan-tisch,-3.892,Loews,Investments,F,United States,1488027303979,3849.554,481,481
Steven Udvar-Hazy,Udvar-Hazy,steven-udvar-hazy,steven-udvar-hazy,-7.546,International Lease Finance,Service,M,United States,1488027303979,3776.179,505,505
Charles Dolan,Dolan,charles-dolan,charles-dolan,8.281,Cablevision Systems,Media,M,United States,1488027303979,4729.178,358,358
Albert Frere,Frere,albert-frere,albert-frere,0,investments,Investments,M,Belgium,1488027303979,4892.365,340,340
Saleh Kamel,Kamel,saleh-kamel,saleh-kamel,0,diversified,Diversified,M,Saudi Arabia,1488027303980,2298.047,918,918
Ronald Lauder,Lauder,ronald-lauder,ronald-lauder,-1.082,Estee Lauder,Fashion and Retail,M,United States,1488027303979,3390.376,577,577
Mitchell Rales,Rales,mitchell-rales,mitchell-rales,33.612,Danaher Corp,Manufacturing,M,United States,1488027303979,4549.804,375,375
Steven Rales,Rales,steven-rales,steven-rales,37.444,Danaher Corp,Service,M,United States,1488027303979,5098.962,325,325
Sarik Tara,Tara,sarik-tara,sarik-tara,-19.851,construction,Construction & Engineering,M,Turkey,1488027303980,2457.253,856,856
David Azrieli,Azrieli,david-azrieli,david-azrieli,,shopping malls,Real Estate,M,Canada,1320241740953,,,
Leon Black,Black,leon-black,leon-black,15.763,leveraged buyouts,Investments,M,United States,1488027303979,5458.139,295,295
Edgar Bronfman Sr,Bronfman,edgar-bronfman,edgar-bronfman,,liquor,Service,M,United States,1320241738390,,,
Hubert Burda,Burda,hubert-burda,hubert-burda,0,publishing,Media,M,Germany,1488027303980,1601.525,1297,1297
"William Conway, Jr.",Conway,william-conway-jr,william-conway-jr,2.225,leveraged buyouts,Investments,M,United States,1488027303980,2519.284,829,829
Daniel D'Aniello,D'Aniello,daniel-daniello,daniel-daniello,2.225,leveraged buyouts,Investments,M,United States,1488027303980,2553.334,802,802
Doris Fisher,Fisher,doris-fisher,doris-fisher,20.493,Gap,Fashion and Retail,F,United States,1488027303980,2582.931,793,793
